smiles,Charge_O,Charge_next_O,Charge_o_1,Charge_m_1,Charge_p,Charge_m_2,Charge_o_2
COC(=O)c1ccc(O)c(C(=O)OC)c1,-0.777929,0.477147,-0.278244,-0.129053,-0.209882,-0.119253,-0.268674
CCOC(=O)C(Cc1ccc(O)cc1)N=C(O)c1ccccc1,-0.763068,0.406503,-0.284474,-0.193291,-0.009144,-0.215147,-0.246775
COc1cc(CN=C(O)CCCCCCC(C)C)ccc1O,-0.780788,0.361283,-0.236746,-0.234086,0.003827,-0.270952,0.376385
CC(O)=Nc1ccc(N=Nc2cc(C)ccc2O)cc1,-0.796317,0.445458,-0.262543,-0.185758,0.009943,-0.205609,0.166752
Nc1cc(Cl)ccc1O,-0.776069,0.417107,-0.243462,-0.166076,-0.164609,-0.175967,0.129814
COc1cc(CC(C)(NN)C(=O)O)ccc1O,-0.775478,0.362423,-0.237312,-0.225301,-0.004508,-0.305087,0.379821
Nc1cc(S(=O)(=O)O)ccc1O,-0.763778,0.442502,-0.253326,-0.147622,-0.356602,-0.153461,0.119462
Cc1ccc(N)c(O)c1,-0.787877,0.374908,-0.284711,0.035386,-0.234123,-0.233666,0.244268
Cc1ccc(O)c(N)c1,-0.788608,0.354306,-0.250529,-0.249412,0.049329,-0.266293,0.264136
N#CC(OC1OC(CO)C(O)C(O)C1O)c1ccc(O)cc1,-0.756936,0.42139,-0.252522,-0.184578,-0.031862,-0.188473,-0.290796
O=C1OCCC1N=C(O)C=Cc1ccc(O)cc1,-0.756008,0.423576,-0.252034,-0.193495,-0.017509,-0.188745,-0.291244
COc1ccc(C=CC(=O)O)cc1O,-0.774529,0.366552,-0.257004,0.012867,-0.210314,-0.261184,0.37958
COc1cc(COC(=O)CCCCCCC(C)C)ccc1O,-0.77724,0.371928,-0.241922,-0.212434,-0.007717,-0.28516,0.371765
CNC(Cc1ccc(O)cc1)C(=O)O,-0.762192,0.408811,-0.243141,-0.211914,-0.005352,-0.198214,-0.28163
CCCCCCCCCCCCCCCc1cccc(O)c1,-0.764241,0.424749,-0.255658,-0.177165,-0.254674,0.06546,-0.313795
NC(CC(=O)O)Cc1ccc(O)cc1,-0.762063,0.406378,-0.282734,-0.217691,0.00277,-0.205224,-0.240762
O=C(O)CN=C(O)Cc1ccc(O)cc1,-0.761003,0.410007,-0.242725,-0.216316,-0.008968,-0.192399,-0.280454
COc1cc(O)c(C(C)=O)cc1OC,-0.789602,0.468055,-0.35315,0.449581,0.369347,-0.262484,-0.219752
CCC1(c2ccc(O)cc2)N=C(O)N(C)C1=O,-0.763703,0.414809,-0.291515,-0.191845,-0.035935,-0.186916,-0.249478
O=C(CCc1ccc(O)cc1)ON1C(=O)CCC1=O,-0.76422,0.407553,-0.277395,-0.20872,0.004193,-0.208543,-0.242542
CN(C)Cc1ccc(O)cc1,-0.763818,0.407599,-0.284228,-0.182928,-0.022795,-0.210208,-0.245219
CC(C)(C)OC(O)=NC(CC(=O)O)c1ccc(O)cc1,-0.765389,0.408128,-0.246629,-0.192001,-0.02571,-0.19898,-0.290657
CC1CCC(C(C)C)C(OC(=O)c2ccccc2O)C1,-0.787869,0.455714,-0.266639,-0.157556,-0.246773,-0.148179,-0.260389
ON=Cc1ccccc1O,-0.768454,0.405258,-0.283404,-0.177014,-0.226023,-0.175574,-0.100141
Oc1ccc(N2CCNCC2)cc1,-0.768022,0.394559,-0.237831,-0.241737,0.306932,-0.215815,-0.274881
COc1ccc(C=O)cc1O,-0.77557,0.361267,-0.244974,-0.108994,-0.183313,-0.265624,0.388686
N#Cc1ccc(O)cc1C#N,-0.744353,0.433735,-0.2781,-0.150701,0.007633,0.060254,-0.223326
O=C1CCC(c2ccc(O)cc2)CC1,-0.762167,0.407537,-0.282302,-0.201789,0.030169,-0.21629,-0.241635
COc1cc(O)ccc1C=O,-0.752455,0.451679,-0.314175,-0.141768,-0.215154,0.484806,-0.353534
O=C(O)C(O)c1cccc(O)c1,-0.762245,0.429168,-0.246593,-0.181514,-0.242472,-0.054938,-0.315253
COc1cc(Br)c(C=O)cc1O,-0.743849,0.372099,-0.252279,-0.120942,-0.0094,-0.272561,0.434023
COC(=O)C(Cc1ccc(O)cc1)N=C(O)OC(C)(C)C,-0.763934,0.406513,-0.241857,-0.196711,0.002309,-0.211663,-0.285303
Oc1ccccc1Cc1ccccc1,-0.775399,0.387917,-0.273536,-0.190147,-0.217068,-0.201518,0.001951
CCC=CCCOC(=O)c1ccccc1O,-0.787571,0.455315,-0.266827,-0.157248,-0.247168,-0.14585,-0.257608
C=Cc1ccc(O)cc1,-0.760331,0.410198,-0.244766,-0.195112,0.002559,-0.20913,-0.284713
Cc1ccc(C=O)c(O)c1,-0.760415,0.411228,-0.290019,0.08451,-0.251182,-0.150483,-0.182641
CCCCOC(=O)c1ccccc1O,-0.787512,0.45609,-0.26645,-0.157485,-0.246823,-0.14784,-0.255831
CC(C)c1ccccc1O,-0.770022,0.379269,-0.276684,-0.190567,-0.21864,-0.204607,-0.012546
CC=Cc1ccc(OCC)c(O)c1,-0.779982,0.368838,-0.27096,0.04494,-0.246036,-0.253533,0.37271
O=C(OCCc1ccccc1)c1ccccc1O,-0.786835,0.456071,-0.267119,-0.156799,-0.247688,-0.147372,-0.260737
CC(C)COC(=O)c1ccccc1O,-0.787294,0.45608,-0.266283,-0.157459,-0.246821,-0.148715,-0.255959
CC(C)CCOC(=O)c1ccccc1O,-0.787306,0.4558,-0.266644,-0.157278,-0.246823,-0.147028,-0.25705
NC(Cc1ccc(Oc2ccc(O)cc2)cc1)C(=O)O,-0.762745,0.405017,-0.280835,-0.215968,0.358929,-0.222793,-0.242929
NC(Cc1ccc(O)cc1)C(O)=NC(Cc1ccccc1)C(=O)O,-0.770268,0.410608,-0.245308,-0.213058,-0.012589,-0.202554,-0.266201
CCOC(=O)C(N)Cc1ccc(O)cc1,-0.762257,0.409684,-0.242929,-0.208627,-0.021031,-0.208032,-0.282349
N=C(O)C(N)Cc1ccc(O)cc1,-0.760675,0.407265,-0.24008,-0.205417,0.009506,-0.215304,-0.282247
NC(Cc1cccc(O)c1)C(=O)O,-0.764368,0.424409,-0.251804,-0.178785,-0.247114,0.030404,-0.324588
NC(Cc1ccc(O)cc1)C(O)=Nc1ccc2ccccc2c1,-0.760266,0.407508,-0.242247,-0.206514,-0.01149,-0.204282,-0.288879
NC(Cc1ccc(O)cc1)C(O)=NO,-0.763192,0.407917,-0.282664,-0.203098,-0.001134,-0.201442,-0.241479
NC(CO)C(O)=NC(Cc1ccc(O)cc1)C(=O)O,-0.761997,0.408389,-0.283143,-0.207134,-0.002362,-0.190303,-0.246295
NN=C(O)c1ccccc1O,-0.797544,0.452105,-0.267829,-0.162326,-0.245029,-0.159406,-0.202244
CC(=O)Oc1cccc(O)c1,-0.760607,0.421263,-0.291419,-0.18471,-0.235191,0.410863,-0.289637
O=C1C(Cc2ccc(O)cc2)N=C(S)N1c1ccccc1,-0.76329,0.407915,-0.248975,-0.189624,-0.025118,-0.203315,-0.287534
CCCCCCCCC=CCCCCCCCC(O)=NCc1ccc(O)c(OC)c1,-0.779947,0.361826,-0.237624,-0.235708,0.005171,-0.270809,0.376136
CCOC(=O)C1=C(C)N=C(S)NC1c1cccc(O)c1,-0.764208,0.420247,-0.246744,-0.183872,-0.239426,0.06972,-0.315238
CN1C(=O)C(Cc2ccc(O)cc2)N=C1S,-0.762809,0.409229,-0.248042,-0.20672,-0.02278,-0.187294,-0.287736
COc1cc(CC(N)C(=O)O)ccc1O,-0.777822,0.364005,-0.237739,-0.232438,-0.015556,-0.297253,0.375693
CC(C)CC(N)C(O)=Nc1ccc(O)c(C(=O)O)c1,-0.786598,0.445428,-0.257702,-0.181422,0.195989,-0.176091,-0.239038
CC(C)CC(N)C(O)=NC(Cc1ccc(O)cc1)C(=O)O,-0.763423,0.407807,-0.286394,-0.188375,-0.000579,-0.209132,-0.242547
CCC(=O)c1ccc(O)cc1,-0.754178,0.430859,-0.295871,-0.153145,-0.143814,-0.183936,-0.258237
CCC(=O)c1ccccc1O,-0.784691,0.456551,-0.264311,-0.159735,-0.243925,-0.176637,-0.206347
O=C(O)CNc1ccc(O)cc1,-0.768437,0.384506,-0.264865,-0.245488,0.334555,-0.249643,-0.228282
O=C(O)Cc1cccc(O)c1,-0.761125,0.418029,-0.289307,-0.178717,-0.235363,0.02482,-0.268801
Cc1ccc(O)c(C(=O)c2ccccc2)c1,-0.785801,0.449615,-0.258861,-0.178123,0.005258,-0.218623,-0.203218
Cc1ccc(C(=O)O)cc1O,-0.766681,0.389809,-0.259295,-0.144245,-0.186623,-0.22909,0.008882
CC(=O)c1ccc(O)c(C)c1,-0.757786,0.406983,-0.28461,-0.164291,-0.138298,-0.219447,-0.020044
CC(=O)c1ccc(O)cc1C,-0.756518,0.452136,-0.264311,-0.182083,-0.156382,0.090477,-0.341289
COc1ccc(C(C)=O)c(O)c1,-0.784961,0.480044,-0.365753,0.486309,-0.286413,-0.159304,-0.239189
NC(CO)(Cc1ccc(O)cc1)C(=O)O,-0.760696,0.409634,-0.242939,-0.216017,-0.025635,-0.217096,-0.282883
Oc1ccc(Cc2ccccc2)cc1,-0.763533,0.406051,-0.282279,-0.190182,0.01208,-0.217596,-0.242834
N#CCc1ccc(O)cc1,-0.75762,0.414603,-0.24203,-0.193406,0.0058,-0.186543,-0.282
OCc1cccc(O)c1,-0.762952,0.42659,-0.250886,-0.178634,-0.252463,-0.025421,-0.310649
O=C(c1ccccc1)c1ccc(O)cc1,-0.754158,0.430599,-0.260215,-0.18342,-0.140501,-0.154166,-0.296795
CCCCCC=CCC=CCC=CCC=CCCCC(=O)Nc1ccc(O)cc1,-0.76807,0.400348,-0.239934,-0.255462,0.322445,-0.222747,-0.280845
Nc1c(O)cccc1C(=O)CC(N)C(=O)O,-0.779606,0.351065,-0.206303,-0.225566,-0.208874,-0.140772,0.25959
O=C(O)C=Cc1ccccc1O,-0.759325,0.380377,-0.244475,-0.175146,-0.228572,-0.183403,-0.035958
NCC(O)=NC(Cc1ccc(O)cc1)C(=O)O,-0.759749,0.406646,-0.281738,-0.20703,-0.005697,-0.202632,-0.257822
NC(CCC(O)=Nc1ccc(O)c(C(=O)O)c1)C(=O)O,-0.787424,0.44554,-0.261004,-0.169758,0.199051,-0.186335,-0.240813
NC(Cc1ccc(O)c(F)c1)C(=O)O,-0.763865,0.346796,-0.239783,-0.217857,-0.02321,-0.286077,0.386612
Oc1cccc(F)c1,-0.758331,0.436925,-0.258236,-0.17281,-0.304391,0.49155,-0.377195
CN(C)c1cccc(O)c1,-0.764911,0.43764,-0.321061,-0.161076,-0.301908,0.423585,-0.344559
N#Cc1cccc(O)c1,-0.756869,0.418069,-0.227791,-0.192237,-0.195191,0.019623,-0.267274
CC(C)(c1ccccc1)c1ccc(O)cc1,-0.76434,0.407452,-0.283941,-0.188636,0.002397,-0.217975,-0.245215
O=C(O)c1cc(Cl)ccc1O,-0.778772,0.460665,-0.258733,-0.137068,-0.181239,-0.126079,-0.245488
O=C(c1ccccc1)c1cc(Cl)ccc1O,-0.779933,0.458478,-0.258903,-0.139797,-0.181972,-0.159886,-0.204524
CCC(C)c1ccccc1O,-0.770166,0.3822,-0.276829,-0.190631,-0.218898,-0.20436,-0.016497
Cc1cc(O)cc(C)c1Br,-0.762086,0.443681,-0.329567,0.087639,-0.096369,0.085834,-0.287881
Oc1ccc(Cl)cc1Br,-0.758711,0.425031,-0.237815,-0.160123,-0.159685,-0.151851,-0.076854
O=C(Cc1ccccc1)c1ccc(O)cc1,-0.753483,0.432792,-0.262079,-0.168716,-0.144926,-0.151147,-0.296606
CC(N)C(O)=NC(Cc1ccc(O)cc1)C(=O)O,-0.762778,0.407232,-0.286519,-0.190092,-0.003114,-0.208781,-0.243941
Cc1cc(Br)ccc1O,-0.765966,0.372269,-0.234774,-0.180706,-0.023531,-0.202984,-0.003567
COc1cc(C)cc(O)c1,-0.764429,0.442841,-0.33536,0.082549,-0.310696,0.469281,-0.351488
COc1ccc(C(C)=O)cc1O,-0.773786,0.366119,-0.221903,-0.121845,-0.213206,-0.268679,0.389174
Oc1ccccc1N1CCNCC1,-0.782478,0.402789,-0.251885,-0.184484,-0.232171,-0.195256,0.178465
CSc1ccc(O)cc1C,-0.760361,0.435939,-0.253107,-0.155408,-0.272086,0.094007,-0.323699
Oc1cccc(C2=NCCN2)c1,-0.764424,0.419438,-0.236873,-0.190576,-0.2383,-0.039664,-0.284665
Oc1ccc(C2=NCCN2)cc1,-0.75835,0.423401,-0.254999,-0.192422,-0.093551,-0.162,-0.294566
CCC(=O)c1cc(C)ccc1O,-0.786756,0.448272,-0.256666,-0.180391,0.010381,-0.217824,-0.196695
CCC(=O)c1cc(Br)ccc1O,-0.78015,0.459968,-0.259187,-0.149342,-0.049451,-0.169239,-0.201606
CCC(=O)c1cc(F)ccc1O,-0.784136,0.451486,-0.251901,-0.233494,0.435008,-0.26549,-0.198885
O=C(CBr)c1cc(Cl)ccc1O,-0.775114,0.463062,-0.256924,-0.137349,-0.184302,-0.144505,-0.202638
O=C(CBr)c1cc(F)ccc1O,-0.779396,0.454645,-0.251586,-0.230093,0.434596,-0.25656,-0.194863
Cc1cc(C(=O)O)ccc1O,-0.75605,0.413634,-0.291464,-0.159036,-0.173183,-0.189248,-0.025198
CCN=C(S)NN=Cc1ccccc1O,-0.805373,0.428043,-0.256559,-0.173079,-0.234611,-0.196133,-0.115463
Nc1cc(O)c(Cl)cc1Cl,-0.740433,0.477778,-0.336417,0.36754,-0.220065,-0.125256,-0.227707
CC(O)=Nc1cc(O)c(Cl)cc1Cl,-0.758355,0.452734,-0.271033,0.285312,-0.188216,-0.137454,-0.231852
Oc1ccccc1C1=NCCN1,-0.798001,0.449306,-0.264438,-0.16713,-0.242688,-0.183447,-0.159377
Cc1cc(O)ccc1C(=O)O,-0.752734,0.448825,-0.307329,-0.145987,-0.208663,0.094329,-0.303489
N#Cc1ccc(O)c(Br)c1,-0.75039,0.444371,-0.251527,-0.146422,-0.032254,-0.141141,-0.091251
Oc1cccc(N2CCNCC2)c1,-0.765347,0.443703,-0.273495,-0.170199,-0.26998,0.381081,-0.374002
Oc1ccc(CCBr)cc1,-0.76017,0.409575,-0.241209,-0.201585,-0.008596,-0.201092,-0.281948
O=Cc1cccc(O)c1Cl,-0.757572,0.439663,-0.223549,-0.190014,-0.193256,-0.072218,-0.241321
CCN(CC)C(=O)c1ccccc1O,-0.791487,0.440013,-0.261458,-0.165117,-0.244271,-0.180678,-0.201336
O=Cc1ccc(O)c(Cl)c1,-0.748062,0.458737,-0.250413,-0.152979,-0.127955,-0.160353,-0.235363
O=C(c1ccccc1O)N1CCCC1,-0.792466,0.444207,-0.263209,-0.163875,-0.245338,-0.173833,-0.207726
COC(=O)c1cc(N)ccc1O,-0.794444,0.42927,-0.248144,-0.202202,0.259462,-0.214613,-0.232796
CC(C)(C)OC(O)=Nc1ccccc1O,-0.787067,0.385244,-0.251075,-0.190782,-0.229276,-0.204079,0.227495
CC(C)(C)OC(O)=Nc1cccc(O)c1,-0.768445,0.429041,-0.26188,-0.18247,-0.241956,0.28461,-0.318159
O=Cc1cc(C(=O)O)ccc1O,-0.770351,0.483901,-0.27498,-0.129693,-0.203019,-0.14296,-0.218466
O=Cc1ccc(C(=O)O)cc1O,-0.778577,0.459075,-0.241611,-0.113483,-0.213739,-0.183935,-0.189125
C=CCc1cc(C(C)=O)ccc1O,-0.77957,0.409067,-0.254591,-0.188399,-0.142705,-0.197918,-0.040515
C#Cc1cccc(O)c1,-0.763665,0.422558,-0.241306,-0.18798,-0.208282,0.009174,-0.283265
COc1ccc(CN)cc1O,-0.78085,0.371044,-0.274422,0.000707,-0.223098,-0.252981,0.360982
N=C(O)c1cc(Br)ccc1O,-0.779175,0.439888,-0.286368,-0.158175,-0.034791,-0.158734,-0.165755
COc1cc(O)c(C(=O)Cc2ccccc2)c(OC)c1,-0.785088,0.497535,-0.381542,0.511007,-0.395001,0.524863,-0.304936
CCCCCCCCCCOc1cc(Br)c(O)cc1Br,-0.764343,0.410996,-0.217834,-0.061885,0.458088,-0.258613,-0.065673
O=C(CBr)c1ccccc1O,-0.779065,0.462248,-0.264686,-0.155531,-0.247402,-0.163701,-0.210017
O=C(CBr)c1cccc(O)c1,-0.758726,0.406593,-0.266348,-0.19224,-0.196718,-0.095618,-0.247063
COc1cc(O)c(C(=O)O)cc1Br,-0.780924,0.483285,-0.362938,0.513929,-0.110603,-0.125316,-0.268711
CCC(=O)c1ccc(OC)cc1O,-0.786295,0.478536,-0.365564,0.486061,-0.286934,-0.161828,-0.230609
O=C(O)CN=C(O)c1cc(Br)ccc1O,-0.792788,0.4574,-0.2654,-0.150046,-0.050543,-0.14486,-0.209044
CCOc1cccc(O)c1C(C)=O,-0.783553,0.479388,-0.284717,-0.141829,-0.334184,0.498494,-0.304975
CCOc1ccc(O)c(C(C)=O)c1,-0.791015,0.437482,-0.250786,-0.238717,0.413696,-0.246988,-0.191133
CCOc1ccc(C(C)=O)c(O)c1,-0.785149,0.480102,-0.367238,0.493558,-0.289307,-0.159108,-0.239533
CC(C)(C)OC(=O)Nc1ccc(O)cc1,-0.767268,0.398083,-0.277611,-0.225625,0.338859,-0.243857,-0.2343
CCOc1ccc(C(=O)c2ccccc2)c(O)c1,-0.785313,0.480629,-0.368895,0.495355,-0.293983,-0.162267,-0.23869
O=C(O)c1ccc(F)c(O)c1,-0.760842,0.343141,-0.216216,-0.150966,-0.183177,-0.265771,0.406044
Oc1cccc(S)c1,-0.759209,0.433578,-0.258076,-0.167276,-0.241108,-0.126915,-0.299628
CCOc1ccc(O)c(C(=O)O)c1,-0.790383,0.438391,-0.252829,-0.235011,0.411112,-0.214252,-0.230499
CCOC(=O)c1ccc(O)c(Cl)c1,-0.751839,0.460134,-0.257902,-0.149683,-0.185795,-0.129581,-0.236495
Oc1ccccc1C=Nc1ccccc1,-0.793507,0.450202,-0.264164,-0.165578,-0.242657,-0.183288,-0.14226
CCOC(=O)c1c(O)cccc1OCC,-0.786765,0.47715,-0.287519,-0.139356,-0.338892,0.512896,-0.332242
CCOC(=O)c1cc(OCC)ccc1O,-0.792449,0.440431,-0.250807,-0.204693,0.411618,-0.247776,-0.24296
COc1ccc(C=CC(=O)c2c(O)cc(OC)cc2OC)cc1,-0.78954,0.492513,-0.380352,0.507268,-0.395035,0.522225,-0.306087
O=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,-0.782431,0.450509,-0.252814,-0.232016,0.434847,-0.271662,-0.19639
O=C(O)c1ccc(F)cc1O,-0.717923,0.480845,-0.393384,0.517455,-0.313652,-0.142452,-0.234247
CCOC(=O)c1ccc(OCC)cc1O,-0.788654,0.47725,-0.36755,0.493892,-0.291718,-0.134023,-0.280979
COC(=O)c1cc(F)ccc1O,-0.78681,0.449458,-0.253622,-0.231704,0.434588,-0.235213,-0.243151
Nc1cc(O)ccc1Cl,-0.760136,0.443363,-0.27206,-0.143537,-0.227346,0.36585,-0.344327
Nc1ccc(Cl)cc1O,-0.782334,0.375529,-0.239469,-0.150855,-0.183293,-0.236584,0.258609
CSc1ccc(O)cc1,-0.757586,0.418586,-0.24429,-0.161716,-0.234896,-0.160705,-0.285376
CCN(C=CC(=O)c1cc(Br)ccc1O)CC,-0.791333,0.455486,-0.262216,-0.152718,-0.051675,-0.16414,-0.202048
OC1=Nc2ccccc2N=C(c2ccccc2O)C1,-0.793511,0.451765,-0.265347,-0.163913,-0.243904,-0.187717,-0.152641
Oc1ccc(Cl)cc1Cc1ccccc1,-0.771857,0.389492,-0.266562,-0.172236,-0.150355,-0.183,0.010328
NNCc1cccc(O)c1,-0.764446,0.424118,-0.250624,-0.18033,-0.253234,0.005497,-0.29968
CC(=O)CC(=O)c1cc(Cl)ccc1O,-0.777504,0.462493,-0.259667,-0.135482,-0.186222,-0.152295,-0.211503
CC(=O)CC(=O)c1cc(Br)ccc1O,-0.777236,0.464427,-0.262071,-0.142694,-0.057585,-0.16316,-0.214485
NS(=O)(=O)c1cc(C(=O)O)c(O)cc1Cl,-0.767611,0.484542,-0.242866,-0.064866,-0.33881,-0.127771,-0.24938
CCOC(=O)C=Cc1ccccc1O,-0.7605,0.378104,-0.244092,-0.176646,-0.228167,-0.18503,-0.032608
O=C(O)c1ccc(O)c(F)c1,-0.752986,0.375861,-0.255699,-0.158714,-0.176699,-0.225689,0.375013
Cc1cc(O)c(C(=O)c2ccccc2Cl)cc1Cl,-0.780045,0.475154,-0.299451,0.113693,-0.213816,-0.13132,-0.204425
O=C(c1cc(Cl)ccc1O)c1ccccc1Cl,-0.777933,0.464538,-0.259733,-0.13765,-0.183585,-0.138009,-0.198075
COc1ccc(C(=O)c2ccc(O)cc2)c(OC)c1,-0.757262,0.429034,-0.267588,-0.15226,-0.120122,-0.156453,-0.299994
O=C(c1ccccc1)c1cc(Br)ccc1O,-0.779592,0.460563,-0.261406,-0.147396,-0.052798,-0.17091,-0.207588
Cc1ccc(C(=O)c2ccccc2Cl)c(O)c1,-0.783187,0.474713,-0.305032,0.092263,-0.264844,-0.150443,-0.215348
Cc1ccc(O)c(C(=O)c2ccccc2Cl)c1,-0.783693,0.456147,-0.260209,-0.175496,0.004134,-0.19758,-0.195993
O=C(c1cc(Br)ccc1O)c1ccccc1Cl,-0.777613,0.466471,-0.262121,-0.145163,-0.054604,-0.148558,-0.201072
OC(CCc1ccc(O)cc1)=NCc1ccccc1,-0.763219,0.406757,-0.243104,-0.211334,0.007513,-0.204873,-0.282835
Cc1ccc(Cl)cc1O,-0.764195,0.376708,-0.218213,-0.125678,-0.200104,-0.207541,-0.007945
COc1ccc(C(O)=NN)c(O)c1,-0.798642,0.473355,-0.36764,0.48204,-0.288555,-0.144927,-0.227271
OC1=Nc2ccccc2N=C(c2cc(F)ccc2O)C1,-0.794815,0.443954,-0.253311,-0.240213,0.438175,-0.284089,-0.13413
COC(=O)C(N)c1ccc(O)cc1,-0.760822,0.41318,-0.286164,-0.18997,0.00784,-0.210963,-0.243272
COCCc1ccc(O)cc1,-0.762899,0.406251,-0.282256,-0.20346,-0.005397,-0.203379,-0.241715
COc1cc(Br)ccc1O,-0.757791,0.366545,-0.2691,-0.184007,-0.022357,-0.218198,0.372268
CC(=O)c1ccc(C)cc1O,-0.784844,0.4684,-0.301873,0.088518,-0.260358,-0.1676,-0.225171
COc1cc(F)ccc1O,-0.77748,0.356883,-0.228925,-0.282768,0.464745,-0.347818,0.389405
O=Cc1cc(F)ccc1O,-0.763417,0.416259,-0.276087,-0.239483,0.444325,-0.240601,-0.167664
CC(=O)N1CCN(c2ccc(O)cc2)CC1,-0.765761,0.397722,-0.275878,-0.212164,0.296822,-0.237811,-0.238801
O=Cc1ccc(O)c(Br)c1,-0.750848,0.443794,-0.251372,-0.151202,-0.131011,-0.172663,-0.093983
CC(C)c1cccc(O)c1,-0.763561,0.422096,-0.296814,-0.176095,-0.24593,0.075205,-0.28932
CC(Oc1ccc(O)cc1)C(=O)O,-0.766518,0.392825,-0.268283,-0.233386,0.420564,-0.265179,-0.232953
COC(=O)C(C)Oc1ccc(O)cc1,-0.764925,0.406112,-0.286869,-0.207042,0.346888,-0.221976,-0.244112
Cc1ccc(F)c(O)c1,-0.765011,0.357088,-0.265785,0.052403,-0.245947,-0.245592,0.369836
Oc1ccc(SC(F)(F)F)cc1,-0.752043,0.428732,-0.288296,-0.13619,-0.287611,-0.140011,-0.247485
NC(CO)Cc1ccc(O)cc1,-0.762694,0.407251,-0.28417,-0.20454,-0.004818,-0.211721,-0.244419
NN=C(O)c1cccc(O)c1,-0.764279,0.415156,-0.232893,-0.19584,-0.203653,-0.086917,-0.282735
CC(=O)c1ccc(F)cc1O,-0.778791,0.476267,-0.353757,0.518719,-0.317891,-0.161243,-0.226977
Oc1ccccc1S,-0.763509,0.447999,-0.25,-0.175118,-0.226832,-0.151433,-0.309951
COc1cccc(O)c1C(=O)O,-0.781438,0.465052,-0.282684,-0.141638,-0.330922,0.509704,-0.312734
O=C(O)c1cc(Br)ccc1O,-0.778428,0.462797,-0.261405,-0.144385,-0.052815,-0.135913,-0.249144
COC(=O)c1cc(OC)ccc1O,-0.793529,0.43682,-0.253051,-0.236084,0.402942,-0.211427,-0.234104
Cc1ccc(O)c(C=O)c1,-0.782641,0.454685,-0.256647,-0.177185,0.00624,-0.209174,-0.195751
O=Cc1cc(Cl)ccc1O,-0.759833,0.425776,-0.282138,-0.145252,-0.168138,-0.138041,-0.172805
COc1cc(C(C)(C)C)c(O)cc1C(C)(C)C,-0.783669,0.401446,-0.318051,0.003817,0.424074,-0.32076,0.007986
O=C(O)c1c(O)cccc1F,-0.778207,0.481487,-0.276262,-0.145414,-0.323911,0.544824,-0.359012
Cc1cc(O)ccc1Br,-0.760576,0.432879,-0.251597,-0.162553,-0.063966,0.077387,-0.320811
O=C(Oc1cccc(O)c1)c1ccccc1,-0.762055,0.428759,-0.254213,-0.180692,-0.266543,0.411976,-0.324292
O=C(O)COc1ccc(O)cc1,-0.765692,0.393635,-0.233119,-0.263794,0.404975,-0.232258,-0.26896
Nc1ccc(O)c(Cl)c1,-0.767981,0.407825,-0.223417,-0.232079,0.282245,-0.217327,-0.20036
Oc1cc(C(F)(F)F)ccc1F,-0.757628,0.35049,-0.231623,-0.183417,-0.203425,-0.257475,0.398178
Oc1cccc(C(F)(F)F)c1F,-0.738163,0.330002,-0.252871,-0.197893,-0.201129,-0.280275,0.459552
Oc1cccc(C(F)(F)F)c1Cl,-0.737232,0.45123,-0.262688,-0.188044,-0.21078,-0.150888,-0.212839
N#Cc1ccc(O)cc1F,-0.746637,0.457544,-0.263555,-0.134746,-0.129884,0.526093,-0.380486
Cc1ccc(O)c(C(=O)CC(=O)c2ccccc2)c1,-0.783804,0.454937,-0.26094,-0.172626,-9.30E-05,-0.218866,-0.208318
O=C(CC(=O)c1ccccc1O)c1ccccc1,-0.78187,0.46276,-0.268245,-0.152969,-0.25147,-0.177073,-0.218062
C=CCOc1ccc(C(=O)c2ccccc2)c(O)c1,-0.784987,0.480596,-0.369458,0.494972,-0.293438,-0.162338,-0.238282
CC(=O)c1cc(Cl)c(C)cc1O,-0.781258,0.469519,-0.296374,0.110208,-0.209544,-0.148757,-0.214217
C=CC(=O)OCCOc1ccc(C(=O)c2ccccc2)c(O)c1,-0.783935,0.480231,-0.365136,0.494618,-0.292936,-0.162568,-0.237168
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,-0.78554,0.480728,-0.368779,0.496311,-0.29472,-0.16228,-0.238907
CCC(C)(C)c1ccc(O)c(N)c1,-0.783389,0.409721,-0.247058,-0.222157,0.025692,-0.223938,0.128581
COc1ccc(O)c(Cl)c1,-0.765463,0.419602,-0.22662,-0.230094,0.421649,-0.246917,-0.209134
COc1cc(CC(C)=O)ccc1O,-0.77664,0.3659,-0.238243,-0.230565,-0.007668,-0.275926,0.379106
Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,-0.759924,0.409621,-0.243886,-0.211747,0.342807,-0.211212,-0.284488
Cc1ccc(O)c(C23CC4CC(CC(C4)C2)C3)c1,-0.778487,0.393248,-0.273929,-0.221634,0.034492,-0.252989,0.005274
O=C(O)CCc1ccccc1O,-0.815557,0.375916,-0.242027,-0.189607,-0.220135,-0.208103,-0.034458
COc1cc(C(=O)CN(Cc2ccccc2)Cc2ccccc2)ccc1O,-0.768874,0.392249,-0.252058,-0.170663,-0.147658,-0.257494,0.354169
COc1cc(C(=O)CN(C)Cc2ccccc2)ccc1O,-0.76942,0.392241,-0.253007,-0.170891,-0.152451,-0.255117,0.355073
COC(=O)c1cc(C(C)=O)ccc1O,-0.776492,0.474254,-0.271042,-0.13404,-0.165956,-0.152167,-0.267732
